Country x Year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mexico,0.003839573,0.007679146,0.015358292,0.029948669,0.053754022,0.084470605,0.122866335,0.16894121,0.222695232,0.284128399,0.353240713,0.422353026,0.483786194,0.529861069,0.568256799,0.598973383,0.614331675,0.629689966,0.62201082,0.614331675,0.598973383,0.568256799,0.545219361,0.514502777,0.476107048,0.445390464
Mongolia,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473,0.032766473
Montenegro,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Morocco,0.005675141,0.005675141,0.014187851,0.014187851,0.014187851,0.014187851,0.028375703,0.028375703,0.028375703,0.028375703,0.034050843,0.042563554,0.051076265,0.059588976,0.068101686,0.073776827,0.082289538,0.093639819,0.1049901,0.116340381,0.127690662,0.139040943,0.153228795,0.164579076,0.170254216,0.178766927
Mozambique,0.440112325,0.575531502,0.744805473,0.947934238,1.252627386,1.625030122,2.098997241,2.640673949,3.317769833,4.062575306,5.078219132,6.093862959,7.448054727,8.463698554,10.15643826,11.51063003,13.20336974,14.21901357,15.2346574,15.91175328,16.58884917,17.60449299,18.28158888,19.2972327,19.97432859,19.97432859
Myanmar,0.001823603,0.001823603,0.009118017,0.018236035,0.021883241,0.040119276,0.072944138,0.118534225,0.178713139,0.255304484,0.346484657,0.455900864,0.601789141,0.747677418,0.911801729,1.094162075,1.27652242,1.458882766,1.604771043,1.750659319,1.823603458,2.005963803,2.005963803,2.188324149,2.188324149,2.005963803
Namibia,0.194660918,0.389321836,0.389321836,0.622914938,1.012236775,1.557287346,2.374863202,3.503896528,5.061183873,7.007793055,9.343724074,12.06897693,14.79422978,17.90880447,21.02337917,23.35931018,24.91659753,25.30591937,24.13795386,23.35931018,22.58066651,21.80202284,20.63405733,19.46609182,18.29812631,17.51948264
Nepal,0.003426179,0.003426179,0.003426179,0.003426179,0.003426179,0.003426179,0.003426179,0.003426179,0.017130893,0.017130893,0.034261785,0.0479665,0.075375928,0.119916249,0.174735106,0.246684855,0.325486962,0.411141426,0.479664996,0.582450353,0.650973924,0.719497495,0.75375928,0.822282851,0.822282851,0.856544637
Netherlands,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
New Zealand,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nicaragua,0.273408777,0.321657385,0.353823123,0.402071731,0.450320339,0.498568946,0.546817554,0.595066162,0.659397639,0.707646246,0.771977723,0.820226331,0.868474939,0.932806416,0.981055023,1.013220762,1.0453865,1.06146937,1.0453865,1.029303631,0.997137893,0.964972154,0.932806416,0.884557808,0.8363092,0.788060593
Niger,0.023187215,0.046374431,0.051011874,0.074199089,0.111298634,0.157673065,0.222597268,0.310708686,0.42200732,0.556493169,0.741990892,0.927488615,1.112986339,1.344858492,1.623105077,1.901351662,2.179598246,2.4114704,2.596968123,2.828840277,2.967963569,3.060712431,3.153461292,3.199835723,3.199835723,3.199835723
Nigeria,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Norway,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Oman,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Pakistan,0.002541369,0.002541369,0.005082737,0.005082737,0.005082737,0.006607559,0.00813238,0.009657201,0.011182022,0.013215117,0.015756486,0.017789581,0.02033095,0.022872318,0.025413687,0.028463329,0.031512972,0.035070888,0.039137078,0.043203268,0.048286005,0.055910112,0.060992849,0.071158324,0.081323799,0.091489273
Panama,0.049367065,0.123417662,0.123417662,0.123417662,0.246835324,0.246835324,0.320885922,0.444303584,0.543037713,0.691138908,0.765189505,0.839240103,0.9132907,0.987341297,1.086075427,1.135442492,1.184809557,1.209493089,1.234176622,1.234176622,1.209493089,1.160126024,1.135442492,1.110758959,1.086075427,1.036708362
Papua New Guinea,0.012604235,0.012604235,0.025208471,0.025208471,0.063021177,0.063021177,0.126042355,0.126042355,0.176459296,0.252084709,0.327710122,0.441148241,0.567190595,0.705837185,0.882296482,1.058755778,1.24781931,1.3864659,1.512508254,1.512508254,1.512508254,1.638550609,1.638550609,1.638550609,1.638550609,1.512508254
Paraguay,0.073404376,0.073404376,0.146808752,0.146808752,0.146808752,0.176170503,0.205532253,0.264255754,0.308298379,0.36702188,0.425745381,0.484468882,0.557873258,0.631277634,0.70468201,0.792767261,0.851490762,0.880852513,0.924895138,0.939576013,0.939576013,0.954256889,0.968937764,0.983618639,0.998299514,0.998299514
Peru,0.310882701,0.404147511,0.528500591,0.621765402,0.715030212,0.839383292,0.932648102,1.057001183,1.119177723,1.212442533,1.274619073,1.336795613,1.367883883,1.398972153,1.398972153,1.367883883,1.367883883,1.305707343,1.243530803,1.181354263,1.088089453,0.994824642,0.901559832,0.808295022,0.715030212,0.652853672
Philippines,0.000963421,0.000963421,0.000963421,0.000963421,0.000963421,0.000963421,0.000963421,0.000963421,0.001926841,0.001926841,0.004817103,0.004817103,0.004817103,0.009634205,0.009634205,0.009634205,0.010597626,0.011561046,0.013487888,0.015414729,0.016378149,0.01830499,0.021195252,0.024085514,0.026012355,0.029866037
Poland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Portugal,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Republic of Korea,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Republic of Moldova,0.024663102,0.024663102,0.024663102,0.024663102,0.024663102,0.024663102,0.049326204,0.049326204,0.12331551,0.12331551,0.12331551,0.24663102,0.24663102,0.24663102,0.295957224,0.36994653,0.419272734,0.468598939,0.517925143,0.567251347,0.616577551,0.665903755,0.715229959,0.764556163,0.789219265,0.838545469
Romania,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Russian Federation,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Rwanda,1.891511767,2.302709977,2.796147829,3.289585682,3.865263176,4.44094067,5.098857807,5.921254227,6.743650647,7.566047068,8.223964204,9.046360624,9.046360624,9.868757045,9.868757045,9.868757045,9.868757045,9.868757045,9.046360624,9.046360624,8.223964204,8.05948492,7.566047068,6.990369573,6.332452437,5.756774943
Senegal,0.062288705,0.080975317,0.099661928,0.11834854,0.149492892,0.180637245,0.211781597,0.255383691,0.305214655,0.361274489,0.429792065,0.504538511,0.591742698,0.685175755,0.809753165,0.934330576,1.058907986,1.245774101,1.308062806,1.308062806,1.308062806,1.370351511,1.370351511,1.432640216,1.494928921,1.557217626
Serbia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Sierra Leone,0.014852443,0.014852443,0.014852443,0.014852443,0.014852443,0.014852443,0.029704886,0.074262216,0.074262216,0.148524432,0.148524432,0.222786648,0.326753751,0.475278183,0.653507501,0.876294149,1.128785684,1.410982104,1.782293185,2.079342049,2.227866481,2.524915345,2.673439777,2.970488641,3.119013073,3.416061937
Singapore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Slovakia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Slovenia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Somalia,0.008778119,0.017556238,0.017556238,0.043890596,0.043890596,0.087781192,0.10533743,0.149228026,0.21067486,0.289677933,0.386237243,0.500352793,0.623246461,0.772474487,0.965593109,1.0533743,1.228936684,1.404499067,1.58006145,1.667842642,1.843405025,1.931186217,2.018967409,2.1067486,2.1067486,2.194529792
South Africa,0.079370291,0.142505749,0.252541834,0.432928858,0.739586798,1.208593061,1.984257264,2.886192383,4.329288575,6.313545839,8.838964174,11.90554358,15.15251001,18.0387024,23.45031312,27.0580536,30.66579407,34.27353455,36.07740479,37.88127503,39.68514527,39.68514527,39.68514527,39.68514527,39.68514527,37.88127503
South Sudan,0.007635809,0.015271617,0.038179043,0.038179043,0.076358086,0.091629703,0.152716172,0.236710066,0.358883003,0.526870792,0.740673433,0.992655116,1.374445545,1.756235974,2.214384489,2.672533004,3.207039605,3.817904291,4.352410892,4.963275579,5.497782179,5.955930694,6.490437295,6.94858581,7.330376239,7.635808582
Spain,0.173648245,0.206207291,0.238766337,0.282178398,0.325590459,0.369002521,0.412414582,0.412414582,0.390708551,0.369002521,0.34729649,0.325590459,0.282178398,0.260472368,0.238766337,0.217060306,0.197524879,0.180160054,0.16279523,0.149771611,0.136747993,0.128065581,0.121553772,0.119383168,0.119383168,0.119383168
Sri Lanka,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.004783468,0.009566936,0.009566936,0.009566936,0.009566936,0.009566936,0.02391734,0.02391734,0.02391734,0.02391734,0.02391734,0.02391734,0.04783468
Sudan,0.011857804,0.011857804,0.011857804,0.023715608,0.023715608,0.023715608,0.026087169,0.033201852,0.040316534,0.049802777,0.061660582,0.075889947,0.090119312,0.109091798,0.130435846,0.151779893,0.180238623,0.208697353,0.237156083,0.260871691,0.2845873,0.332018516,0.355734125,0.403165341,0.450596558,0.498027774
Suriname,0.181122671,0.181122671,0.181122671,0.181122671,0.181122671,0.181122671,0.362245342,0.362245342,0.905613354,0.905613354,0.905613354,0.905613354,1.811226708,1.811226708,1.811226708,1.811226708,1.811226708,1.811226708,1.811226708,1.992349378,1.992349378,1.992349378,1.992349378,2.173472049,2.173472049,2.173472049
Swaziland,0.151474299,0.378685748,0.757371497,0.833108646,1.590480143,2.726537388,4.317017532,6.664869172,9.845829458,12.87531545,17.41954443,21.96377341,25.75063089,30.29485987,34.08171736,37.86857484,40.14068933,41.65543232,41.65543232,40.89806083,40.14068933,40.14068933,38.62594634,37.86857484,36.35383185,35.59646035
Sweden,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Switzerland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tajikistan,0.011289084,0.011289084,0.011289084,0.011289084,0.011289084,0.011289084,0.022578167,0.022578167,0.056445418,0.056445418,0.112890835,0.112890835,0.112890835,0.135469002,0.180625336,0.214492587,0.259648921,0.304805255,0.361250672,0.406407006,0.462852424,0.519297842,0.564454176,0.598321426,0.632188677,0.677345011
Thailand,0.002928363,0.014641814,0.027819447,0.068816527,0.144953962,0.278194472,0.468538057,0.732090715,1.068852444,1.449539615,1.903435858,2.342690287,2.635526573,3.074781002,3.367617288,3.514035431,3.660453574,3.514035431,3.514035431,3.367617288,3.221199145,2.928362859,2.781944716,2.635526573,2.342690287,2.049854001
The former Yugoslav Republic of Macedonia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Timor-Leste,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Togo,0.221011283,0.299015265,0.429021902,0.598030529,0.806041148,1.079055086,1.430073005,1.820092916,2.340119463,2.86014601,3.510179195,4.290219016,5.070258837,5.850298658,6.630338479,7.280371663,7.930404847,8.450431395,8.970457942,9.360477852,9.620491126,9.620491126,9.490484489,9.230471216,9.100464579,8.840451305
Trinidad and Tobago,0.365188214,0.365188214,0.730376429,0.730376429,0.730376429,0.730376429,0.803414072,0.949489357,1.022527,1.168602286,1.241639929,1.314677572,1.387715215,1.460752857,1.5337905,1.460752857,1.460752857,1.460752857,1.387715215,1.387715215,1.314677572,1.314677572,1.314677572,1.314677572,1.241639929,1.241639929
Tunisia,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Turkey,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Uganda,4.56150296,6.242056683,7.922610405,9.843243231,12.00395516,13.92458798,16.08529991,18.00593274,19.68648646,21.36704018,22.8075148,24.00791032,24.00791032,26.40870135,26.40870135,26.40870135,24.00791032,24.00791032,23.52775211,22.5674357,21.36704018,20.16664467,19.20632825,18.00593274,17.04561633,15.84522081
Ukraine,0.022519959,0.022519959,0.031527942,0.040535925,0.049543909,0.060803888,0.074315863,0.090079834,0.108095801,0.13061576,0.159891706,0.19592364,0.247719545,0.292759462,0.360319338,0.427879213,0.495439089,0.562998965,0.630558841,0.698118716,0.765678592,0.810718509,0.878278385,0.900798344,0.923318302,0.923318302
United Kingdom of Great Britain and Northern Ireland,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
United Republic of Tanzania,1.353785956,1.75816358,2.285612654,2.988878086,3.692143518,4.39540895,5.27449074,6.329388887,7.384287035,8.439185183,9.669899689,10.72479784,11.77969599,12.83459413,13.88949228,14.94439043,15.82347222,16.35092129,16.35092129,16.17510493,15.99928858,15.82347222,15.4718395,15.29602314,14.59275771,13.88949228
United States of America,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Uruguay,0.057855689,0.057855689,0.057855689,0.144639222,0.144639222,0.144639222,0.144639222,0.289278444,0.289278444,0.289278444,0.289278444,0.289278444,0.289278444,0.289278444,0.289278444,0.289278444,0.318206289,0.404989822,0.462845511,0.549629044,0.636412577,0.694268266,0.752123955,0.752123955,0.752123955,0.752123955
Uzbekistan,0.003258293,0.003258293,0.003258293,0.003258293,0.003258293,0.003258293,0.006516587,0.016291467,0.016291467,0.032582933,0.032582933,0.0488744,0.071682453,0.107523679,0.153139786,0.211789066,0.283471519,0.358412265,0.456161064,0.521326931,0.61907573,0.684241597,0.749407463,0.814573329,0.847156263,0.879739196
Venezuela (Bolivarian Republic of),0.003132272,0.003132272,0.003132272,0.003132272,0.003132272,0.015661361,0.015661361,0.031322723,0.046984084,0.075174534,0.115894073,0.159745885,0.191068608,0.219259058,0.244317236,0.272507686,0.300698137,0.344549948,0.344549948,0.375872671,0.375872671,0.375872671,0.407195393,0.438518116,0.469840838,0.501163561
Viet Nam,0.001048057,0.001048057,0.001048057,0.001048057,0.001048057,0.002096114,0.005240286,0.005240286,0.010480572,0.016768915,0.028297544,0.046114517,0.072315946,0.10480572,0.146728007,0.199130867,0.262014299,0.314417159,0.356339446,0.387781162,0.419222878,0.440184022,0.471625738,0.513548026,0.544989742,0.565950886
Yemen,0.003556245,0.00711249,0.017781226,0.017781226,0.017781226,0.035562452,0.035562452,0.035562452,0.042674942,0.049787433,0.056899923,0.064012413,0.074681149,0.081793639,0.08890613,0.09601862,0.10313111,0.110243601,0.113799846,0.117356091,0.120912336,0.120912336,0.124468581,0.124468581,0.128024827,0.131581072
Zambia,3.886777363,5.221044219,6.961392292,8.701740365,10.44208844,12.76255254,15.08301663,17.40348073,19.72394483,22.04440893,24.36487302,26.68533712,29.00580122,30.74614929,32.48649736,33.64672941,34.22684544,34.22684544,33.06661339,31.90638134,30.16603327,28.42568519,27.26545315,25.52510507,23.784757,22.04440893
Zimbabwe,4.223345183,5.875958516,7.957027157,10.4053432,13.46573827,17.13821234,20.81068641,24.48316048,28.15563455,32.44018764,36.11266171,39.17305677,41.62137282,44.06968887,45.9059259,46.51800492,47.13008393,46.51800492,44.68176788,42.84553084,41.00929381,37.94889875,35.5005827,33.05226665,30.6039506,27.54355554
